stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
42.738529,0,2837,-84.493542,,,,N HARRISON RD & HUNTINGTON RD,NBD Harrison past Grand River,0,2837,
42.72402,0,4540,-84.477879,,,,FARM LN & E AGRICULTURE RD,NBD Farm past Wilson,0,4540,
42.686635,0,3159,-84.584693,,,,REO RD & RICHMOND ST,EBD Reo Rd past Sidney St,0,3159,
42.723137,0,4544,-84.481417,,,,WILSON RD & RED CEDAR RD,EBD Wilson past Red Cedar Rd,0,4544,
42.723121,0,4547,-84.473495,,,,WILSON RD & SCIENCE RD,EBD Wilson Rd past Science,0,4547,
42.723126,0,4546,-84.478813,,,,WILSON RD & FARM LN,EBD Wilson before Farm Ln,0,4546,
42.703163,0,3391,-84.51491,,,,STONELEIGH DR & ARBOR FOREST DR,NBD Stoneleigh past Tammany Ave,0,3391,
42.701454,0,3390,-84.5149,,,,STONELEIGH DR & FIRESIDE DR,NBD Stoneleigh past Fireside Dr,0,3390,
42.704662,0,3393,-84.521846,,,,FOREST RD & AURORA DR,WBD Forest Rd before Aurelius Rd,0,3393,
42.712134,0,3394,-84.523189,,,,AURELIUS RD & E MOUNT HOPE AVE,NBD Aurelius past Mt Hope Ave,0,3394,
42.717209,0,4753,-84.498719,,,,MIDDLEVALE RD & S HARRISON RD,Middlevale before N Crescent,0,4753,
42.735583,0,3012,-84.553937,,,,N CAPITOL AVE & W OTTAWA ST,SBD Capitol past W Ionia St,0,3012,
42.732871,0,3013,-84.553988,,,,S CAPITOL AVE & E MICHIGAN AVE,SBD Capitol before W Allegan St,0,3013,
42.713539,0,2574,-84.496059,,,,,WBD S Crescent before S Middlevale,0,2574,
42.717371,0,2575,-84.49883,,,,MIDDLEVALE RD & S HARRISON RD,Middlevale past N Crescent Rd,0,2575,
42.718843,0,2572,-84.493964,,,,HARRISON RD & S HARRISON RD,SBD Harrison before Service Rd,0,2572,
42.671147,0,5583,-84.603081,,,,S WAVERLY RD,SBD Waverly past Bridgeport,0,5583,
42.73101,0,3014,-84.553977,,,,S CAPITOL AVE & W WASHTENAW ST,SBD Capitol past W Washtenaw St,0,3014,
42.751526,0,4826,-84.462219,,,,N HAGADORN RD & APPLEGATE LN,NBD Hagadorn past Crestwood,0,4826,
42.746372,0,2378,-84.511395,,,,CHESTER RD & WOODRUFF AVE,SBD Chester past Woodruff Ave,0,2378,
42.718698,0,5913,-84.462437,,,,HAGADORN RD & S HAGADORN RD,SBD Hagadorn past Service,0,5913,
42.740874,0,3691,-84.520542,,,,E SAGINAW ST & N MAGNOLIA AVE,EBD Saginaw before Magnolia Ave,0,3691,
42.758341,0,2522,-84.473627,,,,3214 BIRCH ROW DR & RUTHERFORD AVE,WBD Birch Row past Porter Ave,0,2522,
42.747947,0,2377,-84.511393,,,,CHESTER RD & Hopkins Street,SBD Chester past Hopkins Ave,0,2377,
42.74345,0,4824,-84.471875,,,,ALTON RD & BURCHAM DR,NBD Alton across St. Thomas,0,4824,
42.717793,0,4595,-84.501175,,,,MIDDLEVALE RD & S HARRISON RD,Middlevale before Laundromat,0,4595,
42.730407,0,3593,-84.575842,,,,MCPHERSON AVE & W KALAMAZOO ST,SBD McPherson past Kalamazoo St,0,3593,
42.732322,0,3592,-84.575055,,,,MCPHERSON AVE & S JENISON AVE,SBD McPherson past Michigan,0,3592,
42.733843,0,3591,-84.573654,,,,W MICHIGAN AVE & S JENISON AVE,WBD Michigan past Jenison Ave,0,3591,
42.734558,0,3590,-84.572819,,,,N JENISON AVE & W OTTAWA ST,SBD Jenison past Ottawa St,0,3590,
42.725289,0,3596,-84.577244,,,,EVERETT DR & WILLIAM ST,SBD Everett past Malcolm X,0,3596,
42.71545,0,2592,-84.461977,,,,4630 S HAGADORN RD & TWYCKINGHAM DR,NBD Hagadorn at Glenwood Apt.,0,2592,
42.728761,0,3594,-84.577193,,,,MCPHERSON AVE & W KALAMAZOO ST,SBD McPherson past Lenawee St,0,3594,
42.730868,0,4181,-84.481601,,,,W CIRCLE DR,EBD W Circle @ Library,0,4181,
42.740618,0,4822,-84.477125,,,,BURCHAM DR & OLD HICKORY LN,EBD Burcham before Old Hickory,0,4822,
42.734134,0,2598,-84.462088,,,,N HAGADORN RD & CAHILL DR,NBD Hagadorn past Cahill Dr,0,2598,
42.736541,0,2599,-84.462108,,,,N HAGADORN RD & LINDEN ST,NBD Hagadorn past Linden St,0,2599,
42.741359,0,4823,-84.471837,,,,718 ALTON RD & BURCHAM DR,NBD Alton past Burcham,0,4823,
42.743101,0,1874,-84.559952,,,,N PINE ST & W OAKLAND AVE,SBD Pine St past W Oakland Ave,0,1874,
42.726464,0,4431,-84.552948,,,,W SAINT JOSEPH ST & S CAPITOL AVE,WBD St Joseph past Washington,0,4431,
42.697486,0,4430,-84.571161,,,,W HOLMES RD & S MARTIN LUTHER KING JR BLVD,EBD Holmes @ Somerset,0,4430,
42.712988,0,178,-84.479531,,,,COMMUTER LOT 89 & MSU MEDICAL CLINIC,Commuter Lot 89-4,0,178,
42.731747,0,177,-84.494031,,,,S HARRISON RD & BRODY RD S,Brody Complex,0,177,
42.682954,0,4345,-84.537398,,,,E JOLLY RD & S PENNSYLVANIA AVE,EBD Jolly after S Pennsylvania,0,4345,
42.740901,0,978,-84.566539,,,,W SAGINAW ST & N MARTIN LUTHER KING JR BLVD,EBD Saginaw past MLK,0,978,
42.728971,0,4439,-84.556938,,,,S WALNUT ST & W KALAMAZOO ST,NBD Walnut past Lenawee St,0,4439,
42.740622,0,4342,-84.560015,,,,N PINE ST & W SAGINAW ST,SBD Pine past Saginaw St,0,4342,
42.76297,0,3760,-84.577086,,,,N GRAND RIVER AVE & TECUMSEH AVE,WBD Grand River past Westwood Av,0,3760,
42.690496,0,2882,-84.4325,,,,OKEMOS RD & KNOB HILL DR,SBD Okemos past Knob Hill Dr,0,2882,
42.685772,0,2883,-84.432511,,,,OKEMOS RD & JOLLY OAK RD,SBD Okemos before Jolly Oaks Rd,0,2883,
42.682173,0,5548,-84.503752,,,,PINE TREE RD & PATIENT CARE DR,SBD PineTree past Jolly,0,5548,
42.696384,0,2881,-84.432462,,,,3965 OKEMOS RD & HERITAGE AVE,SBD Okemos past  Bennett Rd,0,2881,
42.711927,0,2887,-84.433113,,,,E MOUNT HOPE RD & INDIAN HILLS DR,WBD Mt Hope past Seminole Pl,0,2887,
42.759401,0,4828,-84.48452,,,,W LAKE LANSING RD & ARBOR GLEN DR,WBD Lake Lansing past Abbott,0,4828,
42.75938,0,4829,-84.487966,,,,W LAKE LANSING RD & N HARRISON RD,WBD Lake Lansing past Arbor Glenn,0,4829,
42.727281,0,5542,-84.412355,,,,1801 CENTRAL PARK DR & NEWMAN RD,WBD Central Park past Times Square,0,5542,
42.753804,0,4827,-84.462268,,,,5956 N HAGADORN RD & APPLEGATE LN,NBD Hagadorn past Applegate,0,4827,
42.692738,0,5540,-84.409218,,,,INGHAM COUNTY EXTENDED CARE & CSX TRANSPORTATION,SBD Ingham County Care Facility,0,5540,
42.746286,0,4825,-84.471882,,,,ALTON RD & WHITEHILLS DR,NBD Alton before Saginaw,0,4825,
42.682905,0,5546,-84.514406,,,,,EBD Jolly before Dunckel,0,5546,
42.731792,0,4531,-84.4844,,,,W CIRCLE DR & UNIVERSITY VILLAGE ENTRANCE,EBD W.Circle past Kalamazoo St,0,4531,
42.73842,0,4820,-84.480606,,,,MAC AVE & BEECH ST,NBD MAC past Elizabeth,0,4820,
42.72563,0,4533,-84.467669,,,,E SHAW LN & WILSON RD,WBD Shaw past Conrad,0,4533,
42.718702,0,6042,-84.49588,,,,,Multimodal Gateway,0,6042,
42.734663,0,6043,-84.504911,,,,MORGAN LN & FRANDOR CENTER,SBD Morgan before Michigan,0,6043,
42.71411,0,6046,-84.493995,,,,S HARRISON RD & CRESCENT RD,SBD Harrison before S Crescent,0,6046,
42.70462,0,4460,-84.547927,,,,S CEDAR ST & E WILLARD AVE,NBD Cedar past Park Blvd,0,4460,
42.733714,0,6045,-84.50431,,,,E MICHIGAN AVE & MORGAN LN,WBD Michigan before Morgan,0,6045,
42.669266,0,6048,-84.524265,,,,E MILLER RD & SCOTMAR DR,WBD Miller past Aurelius,0,6048,
42.669297,0,6049,-84.530917,,,,E MILLER RD & MARSCOT DR,WBD Miller at Norburn,0,6049,
42.632906,0,3306,-84.526511,,,,WILCOX RD & MEADOW DR,EBD Wilcox past Meadow Dr,0,3306,
42.740406,0,1609,-84.553885,,,,N CAPITOL AVE & W LAPEER ST,SBD Capitol past Saginaw St,0,1609,
42.725452,0,1898,-84.550013,,,,E MAIN ST & S GRAND AVE,EBD Malcolm X past S Grand Ave,0,1898,
42.741626,0,3870,-84.483807,,,,ABBOT RD & CENTERLAWN ST,SBD Abbot past Centerlawn St,0,3870,
42.736909,0,3872,-84.493434,,,,342 N HARRISON RD & HUNTINGTON RD,NBD Harrison Rd at Huntington,0,3872,
42.68659,0,3526,-84.53804,,,,S PENNSYLVANIA AVE & KENDON DR,NBD Pennsylvania past Kendon Dr,0,3526,
42.67231,0,1918,-84.54577,,,,S CEDAR ST & past Kaynorth,SBD Cedar past Kaynorth Rd,0,1918,
42.68129,0,3524,-84.5381,,,,S PENNSYLVANIA AVE & SIMS CT,NBD Pennsylvania past Willema St,0,3524,
42.68328,0,3525,-84.53808,,,,S PENNSYLVANIA AVE & E JOLLY RD,NBD Pennsylvania past Jolly Rd,0,3525,
42.67558,0,3522,-84.53807,,,,S PENNSYLVANIA AVE & DENNIS ST,NBD Pennsylvania past Keystone Av,0,3522,
42.715202,0,5895,-84.567336,,,,S MARTIN LUTHER KING JR BLVD & W BARNES AVE,NBD MLK past Barnes,0,5895,
42.670038,0,3520,-84.538057,,,,S PENNSYLVANIA AVE & ANDREW JACKSON DR,NBD Pennsylvania past  Miller,0,3520,
42.67133,0,3521,-84.53808,,,,S PENNSYLVANIA AVE & ANDREW JACKSON DR,NBD Pennsylvania past And. Jack.,0,3521,
42.68983,0,1911,-84.5481,,,,S CEDAR ST & E CAVANAUGH RD,SBD Cedar past E Cavanaugh Rd,0,1911,
42.6843,0,1913,-84.54816,,,,S CEDAR ST & CEDAR CT,SBD Cedar past E Syringa Dd,0,1913,
42.68742,0,1912,-84.54811,,,,S CEDAR ST & past Potter,SBD Cedar past E Potter Ave,0,1912,
42.682484,0,1915,-84.548114,,,,S CEDAR ST & E JOLLY RD,SBD Cedar past E Jolly Rd,0,1915,
42.649467,0,3282,-84.526703,,,,CEDAR ST,SBD Cedar past Fay Ave,0,3282,
42.67623,0,1917,-84.54767,,,,S CEDAR ST & E NORTHRUP ST,SBD Cedar past E Northrup St,0,1917,
42.67912,0,1916,-84.54814,,,,S CEDAR ST & ARMSTRONG RD,SBD Cedar past  Armstrong Rd,0,1916,
42.76071,0,3885,-84.502689,,,,W LAKE LANSING RD & COOLIDGE RD,EBD Lake Lansing Rd past Coolidge,0,3885,
42.760743,0,3887,-84.498486,,,,W LAKE LANSING RD & MARFITT RD,EBD Lake Lansing Rd at Marfitt Rd,0,3887,
42.686563,0,15,-84.603807,,,,BURNEWAY DR,EBD Burneway before Waverly,0,15,
42.683056,0,3448,-84.593311,,,,W JOLLY RD & WAINWRIGHT AVE,EBD Jolly before Wise Rd,0,3448,
42.705327,0,5719,-84.589209,,,,2900 VICTOR AVE & BEDFORD ST,WBD Victor before Bedford,0,5719,
42.730061,0,5718,-84.48939,,,,E KALAMAZOO ST & FARM LN,WBD Kalamazoo at Dem Hall Dr,0,5718,
42.680408,0,3445,-84.602984,,,,S WAVERLY RD & PHOENIX DR,NBD Waverly past Hartford Rd,0,3445,
42.674296,0,3444,-84.602983,,,,S WAVERLY RD & OLD FARM LN,NBD Waverly past Old Farm Ln,0,3444,
42.683074,0,3447,-84.597153,,,,W JOLLY RD & CONNERS AVE,EBD Jolly past Wexford Rd,0,3447,
42.682752,0,3446,-84.602996,,,,S WAVERLY RD,NBD Waverly before Jolly,0,3446,
42.759468,0,3889,-84.493621,,,,N HARRISON RD & W LAKE LANSING RD,SBD Harrison Rd past Tarleton Ave,0,3889,
42.760087,0,3888,-84.49464,,,,W LAKE LANSING RD & BURNT TREE LN,EBD Lk. Lansing Rd past Regency Dr,0,3888,
42.725641,0,5686,-84.490846,,,,W SHAW LN & BIRCH RD,EBD Shaw past Birch,0,5686,
42.7587,0,2511,-84.463281,,,,N HAGADORN RD & COBBLERS CT,NBD Hagadorn past Birch Row Dr,0,2511,
42.707202,0,2698,-84.432277,,,,4321 OKEMOS RD & RIVERWOOD DR,NBD Okemos past Science Pkwy,0,2698,
42.701582,0,2696,-84.43229,,,,OKEMOS RD & before Sower,NBD Okemos before Sower Blvd,0,2696,
42.697422,0,2695,-84.432324,,,,OKEMOS RD & Kinawa Dr,NBD Okemos past Kinawa Dr,0,2695,
42.691275,0,2692,-84.432339,,,,OKEMOS RD & TAMARACK DR,NBD Okemos past Tamarack Dr,0,2692,
42.68528,0,2691,-84.432365,,,,3590 OKEMOS RD & ASSOCIATION DR,NBD Okemos past Jolly Oak Rd,0,2691,
42.632944,0,3305,-84.530816,,,,WILCOX RD & FOXWOOD DR,EBD Wilcox past Foxwood Dr,0,3305,
42.720418,0,3902,-84.493974,,,,S HARRISON RD & HARRISON RD,SBD Harrison before Trowbridge Rd,0,3902,
42.71228,0,54,-84.53803,,,,S PENNSYLVANIA AVE & E MOUNT HOPE AVE,NBD Penn past Mt Hope,0,54,
42.725601,0,5955,-84.475468,,,,RAMP 1,Ramp 1 Bay 4,0,5955,
42.68587,0,4378,-84.53822,,,,S PENNSYLVANIA AVE & KENDON DR,SBD Pennsylvania past Kendon Dr,0,4378,
42.741344,0,1604,-84.550518,,,,N GRAND AVE,NBD Grand past Saginaw St,0,1604,
42.728676,0,4761,-84.472171,,,,BOGUE ST & WATERS EDGE DR,SBD Bogue past Waters Edge,0,4761,
42.727227,0,4760,-84.493608,,,,S HARRISON RD & LILAC AVE,NBD Harrison before Kalamazoo,0,4760,
42.724403,0,4763,-84.579307,,,,WILLIAM ST & BUFFALO ST,EBD William past Buffalo,0,4763,
42.714409,0,4762,-84.60295,,,,S WAVERLY RD & LANSING RD,NBD Waverly past Old Lansing,0,4762,
42.724502,0,4764,-84.580167,,,,WILLIAM ST & OLDS AVE,WBD William past Buffalo,0,4764,
42.74069,0,4767,-84.62722,,,,S SERVICE DR & UNNAMED ST,EBD Frontage Road past Barbara,0,4767,
42.66935,0,4557,-84.552713,,,,W MILLER RD & COULSON CT,WBD  Miller past Coulson Ct,0,4557,
42.64027,0,4769,-84.52675,,,,W HOLT RD & PHILLIPS AVE,WBD Holt Road past Adelphe,0,4769,
42.74836,0,1825,-84.574991,,,,W WILLOW ST & CAWOOD ST,WBD Willow past Comfort Ave,0,1825,
42.74593,0,3230,-84.55996,,,,N PINE ST & W MAPLE ST,SBD Pine past W Maple St,0,3230,
42.669264,0,4745,-84.562176,,,,W MILLER RD & COOPER RD,EBD Miller past Washington,0,4745,
42.73745,0,1618,-84.55689,,,,N WALNUT ST & W GENESEE ST,NBD Walnut past Shiawassee St,0,1618,
42.738403,0,1619,-84.560041,,,,N PINE ST & Genesee,SBD Pine past Genessee St,0,1619,
42.70486,0,3534,-84.53805,,,,S PENNSYLVANIA AVE & HEALTH CARE DR,NBD Penn past Health Care Dr.,0,3534,
42.773996,0,4552,-84.591451,,,,W CIRCLE DR & E CIRCLE DR,W Circle Dr before Hangar Dr,0,4552,
42.729829,0,1614,-84.55399,,,,S CAPITOL AVE & W LENAWEE ST,SBD Capitol past Kalamazoo St,0,1614,
42.727243,0,1615,-84.554003,,,,S CAPITOL AVE & W SAINT JOSEPH ST,SBD Capitol past Hillsdale,0,1615,
42.689366,0,4004,-84.307333,,,,E GRAND RIVER AVE & CHURCHHILL DOWNS BLVD,EBD Grand River past Lay Ave,0,4004,
42.687666,0,4006,-84.299311,,,,W GRAND RIVER AVE & LOVE ST,EBD Grand River before Love St,0,4006,
42.687711,0,4007,-84.295383,,,,W GRAND RIVER AVE & VILLAGE DR E,EBD Grand River past Wint St,0,4007,
42.74957,0,5808,-84.462235,,,,N HAGADORN RD & CAMBRIA DR,NBD Hagadorn past Cambria,0,5808,
42.748365,0,1824,-84.571192,,,,W WILLOW ST & WESTMORELAND AVE,WBD Willow before Glenrose Ave,0,1824,
42.716993,0,5803,-84.478039,,,,FARM LN & CSX TRANSPORTATION,NBD Farm Lane before Green Way Dr.,0,5803,
42.716665,0,5802,-84.478186,,,,FARM LN & S SERVICE RD,SBD Farm Lane past Green Way Drive,0,5802,
42.727182,0,5801,-84.454314,,,,E GRAND RIVER AVE & DAWN AVE,EBD Grand River between Northwind D,0,5801,
42.624049,0,42,-84.547137,,,,WINDMILL BLVD & REMBRANT RD,WindMill Mobile Park,0,42,
42.748899,0,5807,-84.462404,,,,N HAGADORN RD & E SAGINAW ST,SBD Hagadorn past Cambria,0,5807,
42.728153,0,5806,-84.499343,,,,E KALAMAZOO ST & UNIVERSITY VILLAGE ENTRANCE,WBD Kalamazoo past U Vill entrance,0,5806,
42.728015,0,5805,-84.499048,,,,E KALAMAZOO ST & UNIVERSITY VILLAGE ENTRANCE,EBD Kalamazoo at U Vill entrance,0,5805,
42.62802,0,5804,-84.543,,,,N EIFERT RD,SBD Eifert past Haddon Hall,0,5804,
42.632973,0,3303,-84.534484,,,,WILCOX RD & FOXWOOD DR,EBD Wilcox past Heather Haven Dr,0,3303,
42.690943,0,3386,-84.5233,,,,AURELIUS RD & E CAVANAUGH RD,NBD Aurelius past Cavanaugh Rd,0,3386,
42.761012,0,4837,-84.463559,,,,N HAGADORN RD & INNKEEPERS CT,SBD Birch Row after Cobbler's,0,4837,
42.725601,0,5957,-84.475468,,,,RAMP 1,Ramp 1 Bay 6,0,5957,
42.72537,0,2875,-84.46789,,,,E SHAW LN & WILSON RD,EBD Shaw before Conrad,0,2875,
42.693218,0,3387,-84.523332,,,,AURELIUS RD & LUWANNA DR,NBD Aurelius past Luwanna Rd,0,3387,
42.709469,0,3621,-84.582295,,,,PLEASANT GROVE RD & COOPER AVE,SBD Pleasant Grove past Cooper,0,3621,
42.730765,0,2879,-84.486355,,,,RED CEDAR RD & SCIENCE RD,WBD Red Cedar before Chestnut Rd,0,2879,
42.728695,0,2878,-84.482845,,,,RED CEDAR RD & SCIENCE RD,NBD Red Cedar past W Shaw Ln,0,2878,
42.717605,0,2576,-84.501507,,,,MIDDLEVALE RD & S HARRISON RD,Middlevale near Laundromat,0,2576,
42.729841,0,3355,-84.537456,,,,E KALAMAZOO ST & BINGHAM ST,EBD Kalamazoo past S Pennsylvania,0,3355,
42.72986,0,3354,-84.540048,,,,E KALAMAZOO ST & S HOSMER ST,EBD Kalamazoo past S Hosmer St,0,3354,
42.729856,0,3356,-84.532432,,,,E KALAMAZOO ST & S HOLMES ST,EBD Kalamazoo past S Holmes St,0,3356,
42.71677,0,3351,-84.54613,,,,S CEDAR ST & BAKER ST,NBD Cedar past Baker St,0,3351,
42.7145,0,3350,-84.54686,,,,S CEDAR ST & ISBELL ST,NBD Cedar past Isbell St,0,3350,
42.729888,0,3353,-84.543684,,,,E KALAMAZOO ST & BEECH ST,EBD Kalamazoo past Beech St,0,3353,
42.73038,0,3470,-84.56679,,,,S Martin Luther King Jr Blvd & Kalamazoo,NBD MLK past W Kalamazoo St,0,3470,
42.751304,0,79,-84.549627,,,,TURNER ST & E NORTH ST,SBD Turner past North,0,79,
42.737159,0,4,-84.506217,,,,FRANDOR ACCESS RD & FRANDOR CENTER,WBD Frandor Center,0,4,
42.725601,0,5956,-84.475468,,,,RAMP 1,Ramp 1 Bay 5,0,5956,
42.714203,0,4710,-84.602582,,,,OLD LANSING RD & CADILLAC AVE,WBD Old Lansing before Waverly,0,4710,
42.74856,0,2545,-84.493551,,,,1412 N HARRISON RD & WOODINGHAM DR,NBD Harrison past Woodingham Dr,0,2545,
42.697695,0,4712,-84.598651,,,,W HOLMES RD & BERWICK DR,WBD Holmes at Berwick,0,4712,
42.68846,0,3527,-84.538,,,,S PENNSYLVANIA AVE & E CAVANAUGH RD,NBD Pennsylvania past Samantha St,0,3527,
42.740891,0,2338,-84.569654,,,,W SAGINAW ST & BARTLETT ST,EBD Saginaw past Bartlett St,0,2338,
42.729819,0,6037,-84.410125,,,,TIMES SQUARE DR,NBD Times Square before Marsh,0,6037,
42.746824,0,2544,-84.493517,,,,N HARRISON RD & LONGFELLOW DR,NBD Harrison past Pine Forest Dr,0,2544,
42.754915,0,5447,-84.419409,,,,LAKE LANSING RD & LAC DU MONT DR,EBD Lake Lansing past Bois Isle,0,5447,
42.747049,0,5446,-84.448597,,,,HASLETT RD & PARK LAKE RD,WBD Haslett past Park Lake,0,5446,
42.747024,0,5445,-84.434332,,,,HASLETT RD & OKEMOS RD,WBD Haslett past Westminster,0,5445,
42.765972,0,6036,-84.503345,,,,,SBD Coolidge at Watertower Place,0,6036,
42.733582,0,1681,-84.522024,,,,E MICHIGAN AVE & N CLEMENS AVE,EBD Michigan past Clemens Ave,0,1681,
42.73354,0,1680,-84.52566,,,,E MICHIGAN AVE & LESLIE ST,EBD Michigan past Sheperd St,0,1680,
42.686751,0,1768,-84.583674,,,,REO RD & RICHMOND ST,WBD Reo before Sidney St,0,1768,
42.698616,0,5934,-84.49893,,,,COLLINS RD & TECHNOLOGY BLVD,SBD Collins at MSU Horse Farms,0,5934,
42.733578,0,1684,-84.514862,,,,E MICHIGAN AVE & KIPLING BLVD,EBD Michigan past Mifflin Ave,0,1684,
42.726594,0,5931,-84.620172,,,,E ST JOE HWY & KIDS CT,EBD St Joseph past Snow,0,5931,
42.726702,0,5930,-84.620062,,,,E ST JOE HWY & KIDS CT,WBD St. Joe Before Snow,0,5930,
42.733308,0,1689,-84.499692,,,,MICHIGAN AVE & RENIGER CT,EBD Michigan past Highland Ave,0,1689,
42.696942,0,1763,-84.58231,,,,PLEASANT GROVE RD & W HOLMES RD,SBD Pleasant Grove past Holmes Rd,0,1763,
42.697593,0,1760,-84.567859,,,,W HOLMES RD & S MARTIN LUTHER KING JR BLVD,WBD Holmes past MLK,0,1760,
42.697622,0,1761,-84.579302,,,,W HOLMES RD & EXPRESS CT,WBD Holmes Rd before Simken Dr,0,1761,
42.689256,0,1766,-84.582409,,,,PLEASANT GROVE RD & RISDALE AVE,SBD Pleasant Grove past Risdale St,0,1766,
42.693327,0,1764,-84.582372,,,,PLEASANT GROVE RD & HILLCREST ST,SBD Pleasant Grove before Wadsworth,0,1764,
42.698034,0,5938,-84.498783,,,,COLLINS RD & TECHNOLOGY BLVD,NBD Collins at MSU Horse Farms,0,5938,
42.737307,0,3024,-84.54697,,,,E SHIAWASSEE ST & N CEDAR ST,WBD Shiawassee past Cedar,0,3024,
42.757278,0,3711,-84.523006,,,,WOOD ST & PEPPERTREE LN,NBD Wood past Northampton Way,0,3711,
42.683164,0,3498,-84.593041,,,,W JOLLY RD & WAINWRIGHT AVE,WBD Jolly past Wainwright Ave,0,3498,
42.683181,0,3499,-84.598166,,,,W JOLLY RD & CONNERS AVE,WBD Jolly past Conners Ave,0,3499,
42.683136,0,3496,-84.586584,,,,W JOLLY RD & SIDNEY ST,WBD Jolly past Sidney St,0,3496,
42.683145,0,3497,-84.588831,,,,W JOLLY RD & INGHAM ST,WBD Jolly past Ingham St,0,3497,
42.683127,0,3494,-84.578446,,,,W JOLLY RD & CHRISTIANSEN RD,WBD Jolly before Hughes Rd,0,3494,
42.72425,0,4536,-84.46659,,,,WILSON RD & CONRAD HALL,NBD Conrad past Wilson,0,4536,
42.683134,0,3492,-84.569338,,,,W JOLLY RD & S MARTIN LUTHER KING JR BLVD,WBD Jolly past MLK Blvd,0,3492,
42.683135,0,3493,-84.573069,,,,W JOLLY RD & TRESSA DR,WBD Jolly past Tressa Dr,0,3493,
42.687196,0,3490,-84.567716,,,,S MARTIN LUTHER KING JR BLVD & VINCENT CT,SBD MLK past Reo Rd,0,3490,
42.684556,0,3491,-84.56779,,,,S MARTIN LUTHER KING JR BLVD & N BRIARFIELD DR,SBD MLK past Briarfield Dr,0,3491,
42.683814,0,4570,-84.567803,,,,S MARTIN LUTHER KING JR BLVD & TRESSA DR,NBD MLK past Jolly Rd,0,4570,
42.73432,0,4478,-84.5378,,,,N PENNSYLVANIA AVE & S PENNSYLVANIA AVE,NBD Pennsylvania past Michigan,0,4478,
42.674314,0,4572,-84.60313,,,,S WAVERLY RD & OLD FARM LN,SBD Waverly before Old Farm Ln,0,4572,
42.733916,0,3658,-84.586995,,,,W MICHIGAN AVE & S ROSEMARY ST,WBD Michigan past Alger St,0,3658,
42.669196,0,4575,-84.586721,,,,W MILLER RD & PLEASANT GROVE RD,EBD Miller past Pleasant Grove Rd,0,4575,
42.669196,0,4576,-84.582352,,,,W MILLER RD & GROVENBURG RD,EBD Miller past Grovenberg Rd,0,4576,
42.669177,0,4577,-84.578093,,,,W MILLER RD & SELFRIDGE BLVD,EBD Miller past Woodgate Dr,0,4577,
42.667817,0,4578,-84.576241,,,,BALFOUR DR & SELFRIDGE BLVD,SBD Balfour Dr. past Miller,0,4578,
42.734488,0,3655,-84.577204,,,,N VERLINDEN AVE & INVERNESS AVE,SBD Verlinden before Michigan Ave,0,3655,
42.733915,0,3656,-84.58159,,,,W MICHIGAN AVE & N VERLINDEN AVE,WBD Michigan before Clare St,0,3656,
42.686639,0,4472,-84.505416,,,,TRAPPERS COVE TRL & BEAU JARDIN DR,NBD Trappers Cove past Beau Jardin,0,4472,
42.740223,0,3651,-84.577227,,,,N VERLINDEN AVE & N GENESEE ST,SBD Verlinden past Genesee Dr,0,3651,
42.72275,0,5500,-84.410144,,,,CENTRAL PARK DR & NEWMAN RD,NBD Central Park at Newman,0,5500,
42.73733,0,3653,-84.577234,,,,N VERLINDEN AVE & W SHIAWASSEE ST,SBD Verlinden past Shiawassee St,0,3653,
42.747465,0,6006,-84.550551,,,,E GRAND RIVER AVE & WEBBERVILLE RD,WBD Grand River past Turner,0,6006,
42.758623,0,2524,-84.478434,,,,3412 E LAKE LANSING RD & GOSSARD AVE,EBD Lk. Lansing Rd past Gossard Ave,0,2524,
42.74749,0,6004,-84.545034,,,,E GRAND RIVER AVE & N LARCH ST,WBD Grand River past Larch,0,6004,
42.747345,0,6005,-84.541987,,,,E GRAND RIVER AVE & CASE ST,EBD Grand River before Case,0,6005,
42.758328,0,2521,-84.469523,,,,BIRCH ROW DR & POLLARD AVE,WBD Birch Row past Gibson Ave,0,2521,
42.758364,0,2520,-84.466785,,,,3104 BIRCH ROW DR & HARDY AVE,WBD Birch Row before Hardy Ave,0,2520,
42.590867,0,4679,-84.4606,,,,N CEDAR ST & KERNS RD,SBD Cedar @ Kern,0,4679,
42.77418,0,4678,-84.48607,,,,Hunsaker St,SBD Hunsacker @ Village,0,4678,
42.725776,0,4537,-84.470715,,,,E SHAW LN & WILSON RD,WBD Shaw before Bogue,0,4537,
42.769778,0,6008,-84.483675,,,,S CHANDLER RD & ABBOT RD,SBD Chandler past Coleman,0,6008,
42.663011,0,4603,-84.548329,,,,EDGEWOOD BLVD & AMERICAN RD,EBD Edgewood past American,0,4603,
42.747902,0,2665,-84.408491,,,,MARSH RD & HASLETT RD,SBD Marsh before Haslett Rd,0,2665,
42.727302,0,2249,-84.577083,,,,EVERETT DR & W KALAMAZOO ST,SBD Everett past W Hillsdale St,0,2249,
42.72577,0,4813,-84.484508,,,,W SHAW LN & N SHAW LN,WBD N Shaw at Lot 79 (Stadium),0,4813,
42.653857,0,3280,-84.5319,,,,CEDAR ST & S CEDAR ST,SBD Cedar past Willoughby Rd,0,3280,
