,stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id,stop_x,stop_y
1008,42.756686,0,3727,-84.521544,,,,TULANE DR & NORTHAMPTON WAY,EBD Tulane past Northampton Way,0,3727,,994633.8359458416,687083.7980518942
1009,42.69935,0,3613,-84.60301,,,,,NBD Waverly at Hunters Ridge Dr,0,3613,,987957.041429537,680719.810687152
1010,42.662845,0,5472,-84.19836,,,,STOCKBRIDGE RD & HIGHVIEW DR,SBD M-52 past Highview Rd,0,5472,,1021108.5268170629,676685.331964782
1011,42.738375,0,1610,-84.553898,,,,N CAPITOL AVE & W SHIAWASSEE ST,SBD Capitol past Genessee St,0,1610,,991984.3145229828,685051.21091785
1012,42.67946,0,3523,-84.53809,,,,S PENNSYLVANIA AVE & SHIRLEY ST,NBD  Pennsylvania past Dennis St,0,3523,,993271.3544645112,678501.5733412956
1013,42.711971,0,6089,-84.562597,,,,0 W MOUNT HOPE AVE & BEAL AVE,EBD Mt. Hope past Rundle,0,6089,,991268.492444008,682117.3610296783
1014,42.646995,0,3328,-84.522546,,,,CEDAR ST & E LENAWEE ST,NBD Cedar St before Keller Rd,0,3328,,994541.7570807752,674892.1952397714
1015,42.6481,0,3329,-84.52421,,,,CEDAR ST & NORTH ST,NBD Cedar past Aurelius Rd,0,3329,,994405.4688485486,675015.1187317799
1016,42.703253,0,6084,-84.501367,,,,ALLIANCE DR,WBD McLaren Drive before Forest,0,6084,,996281.261638294,681143.6460334474
1017,42.712055,0,6085,-84.544888,,,,E MOUNT HOPE AVE & LINVAL ST,WBD Mt Hope before Ray,0,6085,,992718.4586817379,682124.9333810674
1018,42.730081,0,3045,-84.557404,,,,W KALAMAZOO ST & S WALNUT ST,WBD Kalamazoo past S Walnut St,0,3045,,991696.2190317732,684129.695526242
1019,42.703119,0,6083,-84.5016,,,,ALLIANCE DR,EBD McLaren Drive before Collins,0,6083,,996262.1730709665,681128.7633076049
1020,42.727662,0,6080,-84.422279,,,,,NBD Central Park past Mall Entrance Dr.,0,6080,,1002756.553753367,683856.1641522951
1021,42.685979,0,6081,-84.567483,,,,,NBD MLK before Vincent Ct,0,6081,,990864.4341932283,679229.0177544837
1022,42.689302,0,1774,-84.601769,,,,SUMPTER ST & S WAVERLY RD,WBD Sumpter before Waverly,0,1774,,988056.6461641046,679602.8445287638
1023,42.665124,0,4705,-84.574339,,,,HAAG RD & SELFRIDGE BLVD,NBD Haag past Georgetown,0,4705,,990299.4269413014,676911.9431130232
1024,42.664283,0,4704,-84.575689,,,,GEORGETOWN BLVD & SELFRIDGE BLVD,EBD Georgetown past Balfour,0,4704,,990188.6666444782,676818.637120988
1025,42.709394,0,5379,-84.432284,,,,OKEMOS RD & KEWANEE WAY,NBD Okemos at Kewanee,0,5379,,1001938.1910332466,681825.4293860538
1026,42.712622,0,5378,-84.461958,,,,HAGADORN RD & JANICE LEE DR,NBD Hagadorn past Mt Hope,0,5378,,999508.4987255106,682183.943791172
1027,42.668273,0,4701,-84.576179,,,,BALFOUR DR & YUNKER ST,NBD Balfour before Miller,0,4701,,990149.1780019676,677262.1516049982
1028,42.688622,0,1772,-84.59638,,,,STILLWELL AVE & REO RD,NBD Stillwell past Jerree St,0,1772,,988497.9166480522,679526.4806620202
1029,42.693417,0,1779,-84.611223,,,,SHEFFIELD BLVD & SEAWAY DR,WBD Sheffield past Blue River Dr,0,1779,,987283.1709942059,680061.6533851901
1030,42.693426,0,1778,-84.608399,,,,SHEFFIELD BLVD & BLUE RIVER DR,WBD Sheffield before Blue River,0,1778,,987514.4651193166,680062.2109652853
1031,42.755378,0,3729,-84.517429,,,,N HAYFORD AVE & NORTHAMPTON WAY,SBD Hayford after Tulane Dr,0,3729,,994970.3934134507,686938.1455803898
1032,42.696411,0,4854,-84.520922,,,,PROVINCIAL HOUSE DR & CALLIHAN CT,EBD Provincial House past Aurelius,0,4854,,994679.3100122674,680384.2888792045
1033,42.740209,0,4821,-84.48059,,,,634 MAC AVE & BURCHAM DR,NBD MAC before Burcham,0,4821,,997983.9259732695,685250.4850818522
1034,42.73353,0,1678,-84.53116,,,,E MICHIGAN AVE & S HOLMES ST,EBD Michigan past Holmes St,0,1678,,993844.6950155041,684510.6877382069
1035,42.73352,0,1679,-84.52792,,,,E MICHIGAN AVE & ALLEN ST,EBD Michigan past Lathrop St,0,1679,,994109.8782860609,684509.3334792514
1036,42.727168,0,2292,-84.576973,,,,EVERETT DR & W SAINT JOSEPH ST,NBD Everett past W St Joseph St,0,2292,,990093.9752417406,683808.1364963853
1037,42.733539,0,1674,-84.544295,,,,E MICHIGAN AVE & N LARCH ST,EBD Michigan past Larch St,0,1674,,992769.6359348828,684512.7817687548
1038,42.68634,0,1976,-84.54794,,,,S CEDAR ST & E SYRINGA DR,NBD Cedar past Cedar Ct,0,1976,,992465.3003188013,679267.1141096464
1039,42.73352,0,1676,-84.5374,,,,E MICHIGAN AVE & past Pennsylvania,EBD Michigan past Pennsylvania,0,1676,,993333.9686653982,684510.0739166888
1040,42.7335,0,1677,-84.53411,,,,E MICHIGAN AVE & past Jones,EBD Michigan past Jones St,0,1677,,993603.2431450381,684507.5835994426
1041,42.772124,0,5986,-84.485896,,,,COLEMAN RD & CHESLEY ST,EBD Coleman at the Club,0,5986,,997551.016051779,688798.038954603
1042,42.759896,0,3569,-84.554365,,,,TURNER ST & W RANDOLPH ST,SBD Turner past Randolph St,0,3569,,991949.0237713988,687443.3348832199
1043,42.733567,0,1673,-84.546187,,,,E MICHIGAN AVE & N CEDAR ST,EBD Michigan past Cedar St,0,1673,,992614.7849670661,684516.065956906
1044,42.690668,0,3489,-84.56764,,,,S MARTIN LUTHER KING JR BLVD & PIERCE RD,SBD MLK past Mary Ave,0,3489,,990852.2980260177,679750.1898510115
1045,42.694426,0,4138,-84.407347,,,,CARRIAGE LANE APTS & ALGOMA DR,NBD Carriage Lane,0,4138,,1003981.0485172975,680162.7197292526
1046,42.725501,0,4092,-84.464156,,,,E SHAW LN & AKERS ENTRANCE,WBD Shaw past Hagadorn (Holmes),0,4092,,999328.6814577541,683615.4292364739
1047,42.760835,0,4874,-84.501853,,,,W LAKE LANSING RD & MEIJER LAKE LANSING LOT,WBD Lake Lansing past Meijer Ent.,0,4874,,996245.1182385009,687543.8503595865
1048,42.765817,0,3768,-84.602685,,,,N WAVERLY RD & STANDARD DR,NBD Waverly past Wilson Ave,0,3768,,987997.1430578906,688107.4954451201
1049,42.757527,0,3755,-84.562784,,,,N GRAND RIVER AVE & GRAND RIVER ACCESS,WBD Grand Riv past Gr. Riv. Access,0,3755,,991259.9111751224,687180.8953846826
1050,42.64418,0,3284,-84.52354,,,,AURELIUS RD & DECAMP AVE,SBD Aurelius Rd before Decamp Ave,0,3284,,994460.0191670891,674579.4063357553
1051,42.699946,0,3485,-84.567416,,,,S MARTIN LUTHER KING JR BLVD & W HOLMES RD,SBD MLK at Southland Ave,0,3485,,990872.0749667726,680781.3657775118
1052,42.733078,0,2669,-84.410829,,,,MARSH RD & 5TH AVE,SBD Marsh Rd at Tihart Dr,0,2669,,1003693.457081517,684458.605571071
1053,42.694676,0,3487,-84.56759,,,,S MARTIN LUTHER KING JR BLVD & WARWICK DR,SBD MLK past Warwick Dr,0,3487,,990857.0120222198,680195.6513021379
1054,42.697074,0,3486,-84.567441,,,,S MARTIN LUTHER KING JR BLVD & WARWICK DR,SBD MLK past Holmes Rd,0,3486,,990869.5848917614,680462.1597333865
1055,42.66838,0,4563,-84.572645,,,,HAAG RD & SELFRIDGE BLVD,NBD Haag before Miller,0,4563,,990438.7612440358,677273.6170315738
1056,42.669319,0,4562,-84.570398,,,,W MILLER RD & YUNKER ST,WBD Miller past  Winterset Dr,0,4562,,990623.0223430768,677377.7144680385
1057,42.669327,0,4561,-84.566741,,,,W MILLER RD & DAFT ST,WBD Miller before Daft St,0,4561,,990922.6625610585,677378.183799095
1058,42.669362,0,4560,-84.563685,,,,W MILLER RD & S WASHINGTON RD,WBD Miller past Washington,0,4560,,991173.063369458,677381.7334081739
1059,42.745194,0,2474,-84.503508,,,,COOLIDGE RD & CHARTWELL DUAL CARRIAGE WAY,SBD Coolidge past Dual Chartwell Ca,0,2474,,996108.695401297,685805.4109920085
1060,42.669161,0,4566,-84.59152,,,,W MILLER RD & PLEASANT GROVE RD,EBD Miller past Wise Rd,0,4566,,988892.3464753986,677362.8455125734
1061,42.669295,0,4565,-84.586255,,,,W MILLER RD & PHEASANT RD,WBD Miller before Picardy St,0,4565,,989323.7632600432,677377.0250739551
1062,42.669303,0,4564,-84.582229,,,,W MILLER RD & GROVENBURG RD,WBD Miller before Grovenberg Rd,0,4564,,989653.6379737445,677377.3877264
1063,42.742996,0,3647,-84.567668,,,,W OAKLAND AVE & N MARTIN LUTHER KING JR BLVD,WBD Oakland past MLK Blvd,0,3647,,990858.0879783754,685566.3042181197
1064,42.742977,0,3646,-84.56327,,,,W OAKLAND AVE & EDGEWOOD CT,WBD Oakland past Wisconsin Ave,0,3646,,991217.9904938717,685563.702009259
1065,42.743602,0,3645,-84.560235,,,,W OAKLAND AVE & N WALNUT ST,WBD Oakland past Pine St,0,3645,,991466.4464919684,685632.8439687656
1066,42.737777,0,5512,-84.49315,,,,W GRAND RIVER AVE & ARDSON RD,EBD Grand River past Harrison,0,5512,,996955.9182696829,684980.5641393033
1067,42.743564,0,3643,-84.552482,,,,W OAKLAND AVE & N CAPITOL AVE,WBD Oakland past Washington Av,0,3643,,992100.8929662438,685627.8277569864
1068,42.735059,0,3642,-84.572659,,,,N JENISON AVE & W IONIA ST,NBD Jenison past Ottawa St,0,3642,,990448.3743278993,684684.6895027276
1069,42.733744,0,3641,-84.574096,,,,W MICHIGAN AVE & MCPHERSON AVE,EBD Michigan past McPherson Ave,0,3641,,990330.548483955,684538.7001622067
1070,42.743023,0,3648,-84.570027,,,,W OAKLAND AVE & CLAYTON ST,WBD Oakland past Holten St,0,3648,,990665.046162774,685569.5764030879
1071,42.760161,0,2550,-84.494281,,,,808 W LAKE LANSING RD & BURNT TREE LN,WBD Lake Lansing past N Harrison,0,2550,,996864.5422396231,687468.6092504167
1072,42.760735,0,2551,-84.496399,,,,830 W LAKE LANSING RD & BARCLAY LN,WBD Lake Lansing at Barclay Ln,0,2551,,996691.300350712,687532.4954969005
1073,42.7609,0,2552,-84.499146,,,,W LAKE LANSING RD & MARFITT RD,WBD Lake Lansing past Marfitt Rd,0,2552,,996466.5797859498,687550.9525269247
1074,42.732622,0,3038,-84.558545,,,,W ALLEGAN ST & S PINE ST,EBD  Allegan past S Pine St,0,3038,,991603.1866735134,684412.2433010605
1075,42.732612,0,3039,-84.555781,,,,W ALLEGAN ST & TOWNSEND ST,EBD Allegan before Townsend St,0,3039,,991829.413774813,684410.8469613469
1076,42.64675,0,3283,-84.52354,,,,AURELIUS RD & CEDAR ST,SBD Aurelius before Spahr Ave,0,3283,,994460.2593290731,674865.0340968284
1077,42.737331,0,4643,-84.568346,,,,W SHIAWASSEE ST & BARTLETT ST,EBD Shiawassee past Bartlett St,0,4643,,990801.7241926617,684936.7178380638
1078,42.740236,0,2493,-84.480738,,,,634 MAC AVE & BURCHAM DR,SBD MAC past Burcham,0,2493,,997971.8149056062,685253.4898532077
1079,42.733925,0,3662,-84.597965,,,,W MICHIGAN AVE & STONER RD,WBD Michigan at Stoner Rd,0,3662,,988376.9868993626,684561.9795754428
1080,42.74185,0,2495,-84.483659,,,,ABBOT RD & CENTERLAWN ST,NBD Abbot before Centerlawn St,0,2495,,997732.8286621647,685432.964032078
1081,42.687483,0,2995,-84.508705,,,,TRAPPERS COVE TRL & BEAU JARDIN DR,WBD Trappers Cove before Dunckel,0,2995,,995679.2107664356,679391.2581463009
1082,42.737303,0,4644,-84.562548,,,,W SHIAWASSEE ST & N SYCAMORE ST,EBD Shiawassee before Sycamore St,0,4644,,991276.2382299587,684932.959270194
1083,42.731271,0,4645,-84.472154,,,,BOGUE ST & COLLINGWOOD DR,SBD Bogue past Grand River,0,4645,,998674.1093703269,684256.8560934523
1084,42.734743,0,3034,-84.558139,,,,W OTTAWA ST & N CHESTNUT ST,WBD Ottawa St before Chestnut St,0,3034,,991636.7167480353,684647.9482459843
1085,42.747876,0,2395,-84.549506,,,,TURNER ST & CLINTON ST,NBD Turner past Grand River Ave,0,2395,,992344.9860821278,686106.8206390203
1086,42.686702,0,5747,-84.505808,,,,TRAPPERS COVE TRL & BEAU JARDIN DR,EBD Trappers Cove past Dunckel 3,0,5747,,995916.4521854125,679304.303268591
1087,42.743162,0,2390,-84.553822,,,,N CAPITOL AVE & W OAKLAND AVE,SBD Capitol past W Oakland Ave,0,2390,,991991.1822155758,685583.2779748421
1088,42.688716,0,5597,-84.285349,,,,W GRAND RIVER AVE & E GRAND RIVER AVE,EBD Grand River After Jackson,0,5597,,1013974.1559070287,679541.711104773
1089,42.732651,0,3036,-84.564245,,,,W ALLEGAN ST & S BUTLER BLVD,EBD Allegan past Butler,0,3036,,991136.6561903931,684416.0786100221
1090,42.717505,0,5514,-84.408868,,,,W GRAND RIVER AVE & CENTRAL PARK DR,EBD Grand RIver past Dobie,0,5514,,1003854.9742864246,682727.7859689335
1091,42.764088,0,2213,-84.542699,,,,N EAST ST & E HOWE AVE,NBD N East past Howe,0,2213,,992903.9280960091,687908.1860488902
1092,42.743458,0,2475,-84.503511,,,,COOLIDGE RD & MELODY LN,SBD Coolidge past Melody Ln,0,2475,,996108.3357471979,685612.4540914374
1093,42.758879,0,3240,-84.567367,,,,N MARTIN LUTHER KING JR BLVD & MLK/LOGAN ACCESS CUTOFF,Peckham Riverside,0,3240,,990885.1669576587,687331.6816758851
1094,42.747306,0,2473,-84.503542,,,,COOLIDGE RD & LAKE SIDE DR,SBD Coolidge past Stonewood Dr,0,2473,,996106.052129611,686040.1626764032
1095,42.74999,0,2472,-84.503563,,,,COOLIDGE RD & PEBBLE CREEK BLVD,SBD Coolidge past Pebble Creek Blvd,0,2472,,996104.5104391422,686338.4925827999
1096,42.691366,0,3373,-84.523444,,,,,SBD Aurelius past Lourdes Ct,0,3373,,994472.2916257276,679823.7340440139
1097,42.753883,0,2470,-84.503558,,,,COOLIDGE RD & WOODBROOK DR,SBD Coolidge past N Shore Dr,0,2470,,996105.1758237251,686771.2040330981
1098,42.730863,0,3639,-84.575387,,,,MCPHERSON AVE & W KALAMAZOO ST,NBD McPherson past Kalamazoo St,0,3639,,990224.4086673734,684218.6362514857
1099,42.747791,0,4891,-84.538768,,,,1221 N HIGH ST & DRURY LN,SBD High St before Grand River,0,4891,,993223.6362074283,686096.4088779814
1100,42.732322,0,4634,-84.574908,,,,MCPHERSON AVE & W KALAMAZOO ST,NBD McPherson past Washtenaw,0,4634,,990263.8551060351,684380.7442856872
1101,42.729923,0,4647,-84.508344,,,,E KALAMAZOO ST & S CLIPPERT ST,EBD Kalamazoo past Homer,0,4647,,995711.854951454,684108.2912649688
1102,42.692752,0,5600,-84.567603,,,,S MARTIN LUTHER KING JR BLVD & HILLCREST ST,SBD MLK past Hillcrest St,0,5600,,990855.650284902,679981.8105444394
1103,42.751335,0,4890,-84.538802,,,,1559 N HIGH ST & NEW YORK AVE,SBD High St past North,0,4890,,993221.2600907452,686490.3305874787
1104,42.712526,0,5602,-84.493617,,,,S HARRISON RD & CRESCENT RD,NBD Harrison Road past Mt Hope,0,5602,,996916.3834163542,682173.9777566155
1105,42.734724,0,3033,-84.554257,,,,W OTTAWA ST & SEYMOUR AVE,WBD Ottawa past N Capitol Ave,0,3033,,991954.4375767995,684645.440171705
1106,42.718234,0,5609,-84.411593,,,,W GRAND RIVER AVE & COUNTRY WAY DR E,EBD Gr River  before Dobie Road,0,5609,,1003631.8360633081,682808.6855296755
1107,42.760319,0,5763,-84.483789,,,,ABBOT RD & SWART ST,SBD Abbot past Arbor Glen,0,5763,,997722.9009082844,687485.8180384807
1108,42.772916,0,4204,-84.490725,,,,COLEMAN RD & E LENAWEE ST,EBD Coleman @ Block 36,0,4204,,997156.072575569,688886.2315259292
1109,42.730659,0,5761,-84.476799,,,,E CIRCLE DR & AUDITORIUM RD,NBD Farm before Dormitory,0,5761,,998293.897777168,684188.9205741102
1110,42.741473,0,4800,-84.506425,,,,E GRAND RIVER AVE & N CLIPPERT ST,WBD Grand River before Clippert,0,4800,,995869.7350170305,685391.966425723
1111,42.66232,0,5692,-84.56292,,,,EDGEWOOD BLVD & W EDGEWOOD/E EDGEWOOD TURN,EBD Edgewood past Washington,0,5692,,991234.7026490928,676598.991481784
1112,42.762821,0,4802,-84.51484,,,,SAMS WAY & TOWNE CENTRE BLVD,WBD ETC Drive before Mitchells,0,4802,,995182.8231671638,687765.2913472634
1113,42.737584,0,4638,-84.544538,,,,N LARCH ST & E SHIAWASSEE ST,NBD Larch past Shiawassee,0,4638,,992750.2426054551,684962.4027669732
1114,42.740009,0,4804,-84.511132,,,,N HOWARD ST & FERNWOOD AVE,SBD Howard past Saginaw,0,4804,,995484.4211282866,685229.4960204605
1115,42.729294,0,4805,-84.492585,,,,E KALAMAZOO ST & SCIENCE RD,WBD Kalamazoo before Harrison,0,4805,,997001.7288376333,684037.6644355131
1116,42.716376,0,4806,-84.497013,,,,CRESCENT RD & S HARRISON RD,WBD N Crescent before Middlevale,0,4806,,996638.5508823614,682602.0300102907
1117,42.721944,0,4807,-84.488592,,,,WILSON RD & CHESTNUT RD,EBD Wilson before Chestnut,0,4807,,997328.2356803423,683220.583641899
1118,42.7251,0,4808,-84.487683,,,,Chestnut Rd & Unknown,NBD Chestnut before Shaw,0,4808,,997402.7876510811,683571.3371281786
1119,42.639742,0,3290,-84.543115,,,,N EIFERT RD & W HOLT RD,SBD Eifert past W Holt Rd,0,3290,,992854.91101849,674087.7169706405
1120,42.741028,0,1852,-84.617781,,,,E SAGINAW HWY & RICHARD AVE,EBD Saginaw past Theo Ave,0,1852,,986756.70934571,685354.539123679
1121,42.741011,0,1853,-84.615324,,,,E SAGINAW HWY & JULIAN AVE,EBD Saginaw St past Julian Ave,0,1853,,986957.7778755155,685352.2478370897
1122,42.741029,0,1854,-84.612327,,,,E SAGINAW HWY & past Harriet,EBD Saginaw past Harriet Ave,0,1854,,987203.0458399158,685353.7668201283
1123,42.663136,0,5690,-84.565615,,,,E EDGEWOOD/W EDGEWOOD TURN & EDGEWOOD BLVD,WBD Edgewood past Washington,0,5690,,991013.9834666018,676689.9802149965
1124,42.74213,0,1857,-84.59622,,,,MORRIS AVE & UPTON RD,NBD Morris before Upton Rd,0,1857,,988521.4002298844,685473.7106121499
1125,42.726488,0,6065,-84.582132,,,,CLARE ST & W ST JOE ST,NBD Clare before St. Joseph,0,6065,,989671.5628843479,683733.2049996008
1126,42.719112,0,6060,-84.464795,,,,,WBD Service Road at Lot 91,0,6060,,999276.2960134668,682905.3106389355
1127,42.747375,0,6062,-84.549249,,,,,EBD Cesar Chavez past Turner,0,6062,,992365.9510228583,686051.1097045488
1128,42.72418,0,6063,-84.487483,,,,CHESTNUT RD,NBD Chestnut past Wilson,0,6063,,997419.1192783471,683469.074355013
1129,42.714693,0,5894,-84.567876,,,,S MARTIN LUTHER KING JR BLVD & W BARNES AVE,SBD MLK past Barnes,0,5894,,990836.6862581747,682420.490315172
1130,42.756202,0,5696,-84.537286,,,,LAKE LANSING RD & NEW YORK AVE,EBD Lake Lansing past New York,0,5696,,993345.8501741347,687031.177694306
1131,42.711772,0,4099,-84.44516,,,,E MOUNT HOPE RD & COMANCHE DR,EBD Mt Hope past Comanche Dr,0,4099,,1000883.8634704234,682089.5100090032
1132,42.757553,0,5697,-84.535135,,,,LAKE LANSING RD & MASSACHUSETTS AVE,EBD Lake Lansing past Commonwealth,0,5697,,993521.9835358956,687181.1679712231
1133,42.735044,0,1725,-84.488191,,,,MICHIGAN AVE & LOUIS ST,WBD Michigan past Delta St,0,1725,,997361.6467034149,684676.6172701574
1134,42.746904,0,2605,-84.454384,,,,1800 HASLETT RD & DEER PATH LN,EBD Haslett past Deerpath Ln,0,2605,,1000128.5526303288,685994.3286891852
1135,42.707483,0,3622,-84.582295,,,,PLEASANT GROVE RD & COLONIAL PLZ,SBD Pleasant Grove past Colonial,0,3622,,989654.9000720825,681620.873428546
1136,42.738876,0,2600,-84.46214,,,,N HAGADORN RD & MOUNT VERNON AVE,NBD Hagadorn past Snyder Rd,0,2600,,999493.8218431126,685102.032848806
1137,42.741186,0,2601,-84.46218,,,,N HAGADORN RD & BURCHAM DR,NBD Hagadorn past Burcham Dr,0,2601,,999490.5681420894,685358.7894000465
1138,42.73727,0,4479,-84.54542,,,,E SHIAWASSEE ST & N LARCH ST,WBD Shiawassee past Larch St,0,4479,,992678.0196679555,684927.5817540277
1139,42.746223,0,2603,-84.462372,,,,N HAGADORN RD & CEDARHILL DR,SBD Hagadorn past Haslett,0,2603,,999474.9002410064,685918.6548070635
1140,42.752197,0,3950,-84.408492,,,,MARSH RD & LAKE DR,NBD Marsh before Lake Lansing Rd,0,3950,,1003883.4801918373,686583.7960985093
1141,42.634112,0,3318,-84.523296,,,,AURELIUS RD & WILCOX RD,NBD Aurelius before Weswilmar Dr,0,3318,,994479.0825468292,673460.4472838552
1142,42.69965,0,3265,-84.54811,,,,S CEDAR ST & BROOKLAND BLVD,SBD Cedar St before Crest St,0,3265,,992453.0712905026,680746.4642392049
1143,42.637629,0,1936,-84.543091,,,,N EIFERT RD & DEER RUN LN,SBD Eifert past Deer Run Ln,0,1936,,992856.6238839795,673852.8793857159
1144,42.71186,0,4110,-84.460031,,,,E MOUNT HOPE RD & JANICE LEE DR,WBD Mt Hope before Hagadorn Rd,0,4110,,999666.2693690978,682099.2400338394
1145,42.689302,0,1773,-84.599056,,,,SUMPTER ST & ANSON ST,WBD Sumpter before Anson,0,1773,,988278.8627166931,679602.4451634032
1146,42.740853,0,3687,-84.532213,,,,E SAGINAW ST & WORTHINGTON DR,EBD Saginaw before Clark St,0,3687,,993759.2823417777,685324.7170682331
1147,42.623985,0,1938,-84.543249,,,,WINDMILL BLVD & N EIFERT RD,EBD Windmill past Rotterdam,0,1938,,992842.0243111687,672336.5333405555
1148,42.75187,0,3821,-84.503561,,,,COOLIDGE RD & FARWOOD DR,SBD Coolidge past Woodbrook Dr,0,3821,,996104.7978495053,686547.4565659527
1149,42.718782,0,3467,-84.567236,,,,S MARTIN LUTHER KING JR BLVD & MOORES RIVER DR,NBD MLK before Moores River Dr,0,3467,,990889.7141796501,682874.8984768317
1150,42.71235,0,3465,-84.5674,,,,S Martin Luther King Jr Blvd & Mt Hope,NBD MLK past Mt Hope Ave,0,3465,,990875.2967418273,682160.0191154939
1151,42.76065,0,5699,-84.524805,,,,LAKE LANSING RD & WOOD ST,EBD Lk Lansing before Wood,0,5699,,994367.4146990603,687524.6274751674
1152,42.70639,0,3462,-84.5674,,,,S Martin Luther King Jr Blvd & Rundle,NBD MLK past Rundle Ave,0,3462,,990874.3782911056,681497.5867147564
1153,42.70288,0,3461,-84.56729,,,,S Martin Luther King Jr Blvd & Dunlap St,NBD MLK past Dunlap St,0,3461,,990882.8452207055,681107.4523199028
1154,42.700626,0,3460,-84.56728,,,,S MARTIN LUTHER KING JR BLVD & LOA ST,NBD MLK past Southland Ave,0,3460,,990883.3171437574,680856.9291839779
1155,42.682627,0,3501,-84.603144,,,,S WAVERLY RD & HARTFORD RD,SBD Waverly past Jolly Rd,0,3501,,987942.6640765015,678861.165870972
1156,42.680291,0,3502,-84.603131,,,,S WAVERLY RD & PHOENIX DR,SBD Waverly past Hartford Rd,0,3502,,987943.2536150689,678601.5335220027
1157,42.76006,0,5737,-84.531327,,,,LAKE LANSING RD,WBD Lake Lansing past Chamberlain,0,5737,,993833.7916794588,687459.5263962592
1158,42.72767,0,3469,-84.56724,,,,S Martin Luther King Jr Blvd & Hillsdale,NBD MLK before W Hillsdale St,0,3469,,990890.754425737,683862.7817299576
1159,42.723998,0,3468,-84.567197,,,,S MARTIN LUTHER KING JR BLVD & WILLIAM ST,NBD MLK past Olds Ave,0,3468,,990893.7093501755,683454.6405876648
1160,42.707485,0,2675,-84.410283,,,,DOBIE RD & BIRCHWOOD DR,NBD Dobie past Birchwood Dr,0,2675,,1003739.7622057325,681614.0280331906
1161,42.704381,0,2676,-84.410414,,,,DOBIE RD & HATCH RD,SBD Dobie past Hatch Rd,0,2676,,1003729.2309949347,681269.024518514
1162,42.681801,0,160,-84.541191,,,,MENTAL HEALTH LOT & S CEDAR ST,Community Mental Health,0,160,,993017.5910189501,678762.0240137477
1163,42.690941,0,2678,-84.41045,,,,DOBIE RD & SASHABAW DR,SBD Dobie past Sashabaw Rd,0,2678,,1003727.128724101,679775.2320644952
1164,42.764596,0,4872,-84.519434,,,,EASTWOOD TOWNE CENTER & LAKE LANSING RD,EBD @ Sams Club,0,4872,,994807.1599092982,687962.8731096613
1165,42.756104,0,5706,-84.537643,,,,LAKE LANSING RD & NEW YORK AVE,WBD Lake Lansing past New York,0,5706,,993316.6309217117,687020.3144514742
1166,42.704623,0,2003,-84.517659,,,,,EBD Forest past Aurora Dr,0,2003,,994947.2449288196,681296.8047832518
1167,42.73355,0,1683,-84.51726,,,,E MICHIGAN AVE & N FOSTER AVE,EBD Michigan past Foster Ave,0,1683,,994982.3700147793,684511.9446580797
1168,42.682879,0,4137,-84.430542,,,,2205 JOLLY RD & SERVICE DR,EBD Jolly past Okemos,0,4137,,1002081.7584234403,678878.4635929342
1169,42.73452,0,169,-84.493449,,,,N HARRISON RD & S HARRISON RD,NBD Harrison past Michigan,0,169,,996931.2789010599,684618.5616905349
1170,42.580631,0,5471,-84.443055,,,,S JEFFERSON ST & E MAPLE ST,NBD Jefferson past Maple,0,5471,,1001058.5539017263,667514.6154321951
1171,42.67773,0,4389,-84.53808,,,,S PENNSYLVANIA AVE & LOUISA ST,NBD Pennsylvania before Dennis St,0,4389,,993271.9772297957,678309.2951930591
1172,42.669179,0,6051,-84.528327,,,,,EBD Miller before Scotmar,0,6051,,994070.127767602,677358.1487784059
1173,42.740814,0,3685,-84.545002,,,,E SAGINAW ST & N CEDAR ST,EBD Saginaw before Larch Street,0,3685,,992712.665933842,685321.4584260763
1174,42.712094,0,6102,-84.553399,,,,0 W MOUNT HOPE AVE & E MOUNT HOPE AVE,WBD Mt. Hope past Washington,0,6102,,992021.6115970133,682130.0760008775
1175,42.73358,0,1682,-84.52023,,,,E MICHIGAN AVE & S FAIRVIEW AVE,EBD Michigan before S Magnolia Av,0,1682,,994739.2871587245,684515.4690232121
1176,42.764406,0,5946,-84.503335,,,,COOLIDGE RD & MEIJER LAKE LANSING LOT,SBD Coolidge past Abbey,0,5946,,996124.1108862499,687940.8459412601
1177,42.764997,0,5947,-84.503175,,,,COOLIDGE RD & ABBEY RD,NBD Coolidge past Abbey,0,5947,,996137.238168461,688006.5294459771
1178,42.773244,0,5944,-84.498616,,,,COLEMAN RD & BEAUMONT PARK DR,WBD Coleman at Beaumont Park,0,5944,,996510.6668639443,688923.0007688823
1179,42.771163,0,5945,-84.503215,,,,COOLIDGE RD & TURF LN,SBD Coolidge past Earl,0,5945,,996134.3689976373,688691.9008168671
1180,42.773074,0,5942,-84.487001,,,,COLEMAN RD & COLLINS RD,WBD Coleman past Hunsaker,0,5942,,997460.6748483579,688903.6690853531
1181,42.733699,0,1738,-84.522724,,,,E MICHIGAN AVE & CLEMENS STREET,WBD Michigan past Clemens Ave,0,1738,,994535.1718935146,684528.8621682002
1182,42.771094,0,5941,-84.484275,,,,COLEMAN RD & COLLINS RD,WBD Coleman past Chandler,0,5941,,997683.5632303073,688683.5028904709
